,PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Deck,Num,Side,Group,TotalExpenses
446,0476_03,Mars,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,True,F,103,P,0476,0.0
1528,1622_01,Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,F,323,P,1622,0.0
5810,6148_01,Mars,True,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1176,S,6148,0.0
72,0077_01,Mars,False,TRAPPIST-1e,28.0,False,14.0,0.0,1295.0,0.0,0.0,True,F,15,P,0077,1309.0
1563,1658_01,Mars,False,TRAPPIST-1e,,False,1150.0,0.0,6.0,4.0,0.0,True,F,312,S,1658,1160.0
7734,8254_01,Mars,True,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,True,F,1700,P,8254,0.0
75,0082_01,Mars,False,TRAPPIST-1e,42.0,False,7406.0,0.0,0.0,0.0,0.0,False,F,16,P,0082,7406.0
76,0082_02,Mars,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,F,16,P,0082,0.0
4756,5073_01,Mars,True,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1033,P,5073,0.0
8271,8831_01,Mars,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1713,S,8831,0.0
7646,8158_01,Mars,False,TRAPPIST-1e,40.0,False,953.0,0.0,356.0,0.0,0.0,False,F,1686,P,8158,1309.0
1662,1764_01,Mars,True,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,True,F,337,S,1764,0.0
8668,9251_01,Mars,True,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1793,S,9251,0.0
1315,1393_01,Mars,False,TRAPPIST-1e,36.0,False,42.0,0.0,212.0,151.0,1853.0,False,F,270,S,1393,2258.0
1403,1479_01,Mars,True,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,True,F,290,P,1479,0.0
1400,1474_01,Mars,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,,0.0,True,F,287,P,1474,0.0
8616,9195_02,Mars,True,Undisclosed,33.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1779,S,9195,0.0
8615,9195_01,Mars,True,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1779,S,9195,0.0
146,0167_01,Mars,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,F,35,S,0167,0.0
1314,1391_03,Mars,False,Undisclosed,44.0,False,485.0,2.0,210.0,0.0,351.0,False,F,276,P,1391,1048.0
147,0167_02,Mars,False,TRAPPIST-1e,27.0,False,1365.0,0.0,48.0,22.0,137.0,False,F,35,S,0167,1572.0
7842,8369_01,Mars,True,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1604,S,8369,0.0
7979,8537_01,Mars,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1643,S,8537,0.0
4838,5162_01,Mars,True,55 Cancri e,16.0,False,0.0,0.0,0.0,0.0,0.0,True,F,988,S,5162,0.0
4839,5162_02,Mars,False,55 Cancri e,39.0,False,98.0,0.0,125.0,0.0,1082.0,False,F,988,S,5162,1305.0
5456,5817_01,Mars,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1111,S,5817,0.0
7848,8376_01,Mars,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1607,S,8376,0.0
223,0240_01,Mars,True,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,True,F,52,P,0240,0.0
187,0211_01,Mars,False,TRAPPIST-1e,29.0,False,902.0,1.0,137.0,0.0,0.0,True,F,44,P,0211,1040.0
1203,1284_01,Mars,True,Undisclosed,,False,0.0,,0.0,0.0,0.0,True,F,247,S,1284,0.0
1205,1286_01,Mars,True,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,True,F,248,S,1286,0.0
5706,6042_01,Mars,False,TRAPPIST-1e,32.0,False,1946.0,0.0,653.0,0.0,0.0,False,F,1249,P,6042,2599.0
4931,5255_01,Mars,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1010,S,5255,0.0
7955,8500_01,Mars,False,TRAPPIST-1e,31.0,False,49.0,322.0,977.0,0.0,0.0,True,F,1743,P,8500,1348.0
7965,8508_03,Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1747,P,8508,0.0
7964,8508_02,Mars,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1747,P,8508,0.0
5720,6062_01,Mars,False,TRAPPIST-1e,33.0,False,301.0,0.0,501.0,0.0,1013.0,False,F,1254,P,6062,1815.0
4923,5250_01,Mars,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1007,S,5250,0.0
7928,8465_02,Mars,True,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1736,P,8465,0.0
5717,6058_01,Mars,False,55 Cancri e,18.0,False,2904.0,5.0,50.0,0.0,9.0,False,F,1253,P,6058,2968.0
4924,5251_01,Mars,False,TRAPPIST-1e,33.0,False,705.0,0.0,1905.0,13.0,0.0,True,F,1071,P,5251,2623.0
1212,1291_01,Mars,False,TRAPPIST-1e,33.0,False,1758.0,59.0,4.0,0.0,0.0,False,F,260,P,1291,1821.0
1208,1287_03,Mars,False,TRAPPIST-1e,21.0,False,733.0,0.0,1084.0,1.0,43.0,False,F,259,P,1287,1861.0
7963,8508_01,Mars,True,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1747,P,8508,0.0
1207,1287_02,Mars,True,55 Cancri e,4.0,False,0.0,0.0,0.0,,0.0,True,F,259,P,1287,0.0
1206,1287_01,Mars,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,True,F,259,P,1287,0.0
1316,1393_02,Mars,False,TRAPPIST-1e,19.0,False,2058.0,0.0,224.0,298.0,19.0,False,F,270,S,1393,2599.0
7950,8491_01,Mars,False,55 Cancri e,35.0,False,319.0,0.0,6331.0,8.0,0.0,True,F,1635,S,8491,6658.0
4847,5173_01,Mars,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1057,P,5173,0.0
4820,5142_01,Mars,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1050,P,5142,0.0
5741,6090_01,Mars,True,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1259,P,6090,0.0
1342,1421_02,Mars,False,55 Cancri e,17.0,False,891.0,0.0,243.0,0.0,5.0,False,F,274,S,1421,1139.0
172,0195_01,Mars,False,TRAPPIST-1e,39.0,False,406.0,0.0,867.0,0.0,0.0,True,F,42,P,0195,1273.0
171,0193_03,Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,F,41,P,0193,0.0
8607,9186_01,Mars,True,TRAPPIST-1e,2.0,False,0.0,0.0,,0.0,0.0,True,F,1878,P,9186,0.0
1341,1421_01,Mars,False,TRAPPIST-1e,37.0,False,328.0,6153.0,,26.0,820.0,False,F,274,S,1421,7327.0
169,0193_01,Mars,True,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,F,41,P,0193,0.0
4945,5272_01,Mars,True,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1076,P,5272,0.0
8602,9180_01,Mars,False,TRAPPIST-1e,37.0,False,148.0,0.0,684.0,1446.0,88.0,False,F,1774,S,9180,2366.0
5752,6096_02,Mars,False,TRAPPIST-1e,13.0,False,1119.0,11.0,1326.0,0.0,0.0,True,F,1162,S,6096,2456.0
5751,6096_01,Mars,False,TRAPPIST-1e,41.0,False,239.0,1.0,1048.0,0.0,0.0,True,F,1162,S,6096,1288.0
1355,1427_01,Mars,True,Undisclosed,46.0,False,0.0,0.0,,0.0,0.0,True,F,275,S,1427,0.0
1366,1439_01,Mars,False,TRAPPIST-1e,41.0,False,112.0,186.0,228.0,760.0,0.0,False,F,279,S,1439,1286.0
1116,1182_03,Mars,False,TRAPPIST-1e,23.0,True,60.0,1356.0,0.0,0.0,0.0,True,F,237,P,1182,1416.0
4873,5198_01,Mars,False,TRAPPIST-1e,45.0,False,878.0,0.0,430.0,0.0,0.0,False,F,1059,P,5198,1308.0
5753,6096_03,Mars,False,TRAPPIST-1e,18.0,False,4397.0,610.0,1437.0,4.0,0.0,False,F,1162,S,6096,6448.0
1339,1419_01,Mars,False,TRAPPIST-1e,42.0,False,1381.0,0.0,1243.0,0.0,0.0,False,F,273,S,1419,2624.0
214,0224_01,Mars,False,TRAPPIST-1e,32.0,True,181.0,0.0,5.0,1634.0,0.0,False,F,42,S,0224,1820.0
4821,5142_02,Mars,False,TRAPPIST-1e,20.0,False,859.0,3.0,0.0,939.0,0.0,False,F,1050,P,5142,1801.0
4822,5142_03,Mars,True,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1050,P,5142,0.0
1114,1182_01,Mars,True,55 Cancri e,64.0,False,0.0,0.0,0.0,0.0,0.0,True,F,237,P,1182,0.0
7981,8537_03,Mars,True,TRAPPIST-1e,16.0,True,0.0,0.0,0.0,0.0,0.0,True,F,1643,S,8537,0.0
136,0148_01,Mars,False,TRAPPIST-1e,42.0,False,1072.0,0.0,10.0,0.0,76.0,False,F,31,P,0148,1158.0
1406,1485_01,Mars,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,0.0,0.0,True,F,291,P,1485,0.0
4823,5142_04,Mars,False,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1050,P,5142,0.0
1432,1510_01,Mars,False,TRAPPIST-1e,31.0,False,1226.0,0.0,1.0,0.0,0.0,False,F,291,S,1510,1227.0
7980,8537_02,Mars,False,TRAPPIST-1e,39.0,False,5327.0,0.0,290.0,0.0,0.0,False,F,1643,S,8537,5617.0
4829,5151_01,Mars,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1052,P,5151,0.0
219,0233_01,Mars,False,TRAPPIST-1e,32.0,False,56.0,0.0,256.0,1438.0,0.0,False,F,45,S,0233,1750.0
170,0193_02,Mars,False,TRAPPIST-1e,23.0,False,,0.0,8.0,1072.0,0.0,False,F,41,P,0193,1080.0
7976,8530_01,Mars,False,TRAPPIST-1e,,False,2502.0,0.0,44.0,23.0,29.0,False,F,1640,S,8530,2598.0
217,0231_01,Mars,False,TRAPPIST-1e,30.0,False,85.0,0.0,1.0,1720.0,0.0,False,F,44,S,0231,1806.0
4866,5192_01,Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,F,995,S,5192,0.0
145,0165_01,Mars,True,TRAPPIST-1e,35.0,True,0.0,0.0,0.0,0.0,0.0,True,F,37,P,0165,0.0
5614,5973_01,Mars,False,TRAPPIST-1e,43.0,False,1086.0,4.0,202.0,401.0,0.0,False,F,1139,S,5973,1693.0
1182,1254_02,Mars,False,TRAPPIST-1e,27.0,False,4.0,0.0,896.0,229.0,0.0,False,F,241,S,1254,1129.0
1184,1255_02,Mars,True,TRAPPIST-1e,15.0,False,0.0,0.0,0.0,0.0,0.0,True,F,242,S,1255,0.0
4697,5008_01,Mars,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,F,952,S,5008,0.0
4698,5009_01,Mars,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1020,P,5009,0.0
1745,1859_01,Mars,True,Undisclosed,24.0,False,0.0,0.0,0.0,0.0,0.0,True,F,357,S,1859,0.0
4699,5010_01,Mars,False,TRAPPIST-1e,26.0,True,1033.0,172.0,26.0,0.0,518.0,False,F,1021,P,5010,1749.0
5838,6176_01,Mars,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1275,P,6176,0.0
1726,1834_01,Mars,False,Undisclosed,26.0,False,17.0,0.0,1582.0,0.0,0.0,True,F,354,S,1834,1599.0
1748,1861_01,Mars,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,F,358,S,1861,0.0
4703,5014_02,Mars,True,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1022,P,5014,0.0
33,0031_01,Mars,False,TRAPPIST-1e,47.0,False,214.0,0.0,1411.0,0.0,1229.0,True,F,9,P,0031,2854.0
4705,5016_01,Mars,False,TRAPPIST-1e,18.0,False,1092.0,31.0,309.0,0.0,0.0,False,F,1023,P,5016,1432.0
4706,5017_01,Mars,True,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,True,F,954,S,5017,0.0
34,0031_02,Mars,False,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,True,F,9,P,0031,0.0
35,0031_03,Mars,False,TRAPPIST-1e,20.0,False,,0.0,1750.0,990.0,0.0,True,F,9,P,0031,2740.0
46,0045_01,Mars,False,TRAPPIST-1e,21.0,False,970.0,0.0,180.0,0.0,64.0,False,F,10,P,0045,1214.0
31,0028_01,Mars,False,TRAPPIST-1e,43.0,False,1125.0,0.0,136.0,48.0,0.0,False,F,8,P,0028,1309.0
1698,1804_01,Mars,True,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,True,F,355,P,1804,0.0
4722,5039_03,Mars,False,TRAPPIST-1e,24.0,False,1157.0,0.0,0.0,131.0,0.0,True,F,958,S,5039,1288.0
4723,5039_04,Mars,False,TRAPPIST-1e,35.0,False,1307.0,0.0,0.0,2.0,0.0,False,F,958,S,5039,1309.0
1673,1772_01,Mars,False,TRAPPIST-1e,30.0,False,1220.0,0.0,49.0,39.0,0.0,False,F,348,P,1772,1308.0
1670,1769_01,Mars,True,TRAPPIST-1e,58.0,False,0.0,0.0,0.0,0.0,0.0,True,F,339,S,1769,0.0
4732,5052_01,Mars,True,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,True,F,961,S,5052,0.0
4733,5052_02,Mars,False,55 Cancri e,23.0,False,228.0,1451.0,912.0,3.0,0.0,True,F,961,S,5052,2594.0
4735,5058_01,Mars,True,TRAPPIST-1e,11.0,False,,0.0,0.0,0.0,0.0,True,F,963,S,5058,0.0
1749,1861_02,Mars,False,TRAPPIST-1e,61.0,False,953.0,415.0,974.0,0.0,133.0,False,F,358,S,1861,2475.0
1646,1746_01,Mars,True,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,True,F,331,S,1746,0.0
7691,8207_01,Mars,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1695,P,8207,0.0
4736,5058_02,Mars,False,PSO J318.5-22,30.0,True,600.0,31.0,1.0,659.0,191.0,False,F,963,S,5058,1482.0
1630,1727_01,Mars,True,Undisclosed,,False,0.0,0.0,0.0,0.0,0.0,True,F,342,P,1727,0.0
4737,5058_03,Mars,True,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,True,F,963,S,5058,0.0
1618,1712_02,Mars,False,TRAPPIST-1e,27.0,False,103.0,1.0,49.0,2421.0,24.0,False,F,339,P,1712,2598.0
1617,1712_01,Mars,True,TRAPPIST-1e,17.0,False,139.0,0.0,959.0,21.0,0.0,False,F,339,P,1712,1119.0
1614,1709_07,Mars,False,TRAPPIST-1e,19.0,False,285.0,54.0,1246.0,102.0,0.0,False,F,326,S,1709,1687.0
1686,1792_01,Mars,False,TRAPPIST-1e,73.0,False,27.0,2.0,71.0,1208.0,0.0,False,F,352,P,1792,1308.0
47,0045_02,Mars,True,Undisclosed,19.0,False,0.0,0.0,0.0,0.0,0.0,True,F,10,P,0045,0.0
1183,1255_01,Mars,True,TRAPPIST-1e,52.0,False,0.0,0.0,0.0,,0.0,True,F,242,S,1255,0.0
4720,5039_01,Mars,False,TRAPPIST-1e,16.0,False,1285.0,,14.0,1386.0,0.0,False,F,958,S,5039,2685.0
4721,5039_02,Mars,True,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,True,F,958,S,5039,0.0
1312,1391_01,Mars,True,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,True,F,276,P,1391,0.0
210,0222_01,Mars,False,TRAPPIST-1e,20.0,False,1406.0,0.0,0.0,11.0,0.0,False,F,41,S,0222,1417.0
5732,6073_01,Mars,True,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1156,S,6073,0.0
1275,1352_01,Mars,False,TRAPPIST-1e,31.0,False,43.0,782.0,1.0,660.0,0.0,False,F,272,P,1352,1486.0
1279,1353_04,Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,F,262,S,1353,0.0
1278,1353_03,Mars,True,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,,True,F,262,S,1353,0.0
1313,1391_02,Mars,False,TRAPPIST-1e,21.0,False,1072.0,79.0,46.0,16.0,0.0,False,F,276,P,1391,1213.0
1277,1353_02,Mars,False,TRAPPIST-1e,39.0,False,1535.0,0.0,340.0,0.0,723.0,False,F,262,S,1353,2598.0
5705,6041_01,Mars,False,TRAPPIST-1e,34.0,False,419.0,0.0,15.0,0.0,0.0,False,F,1248,P,6041,434.0
4917,5244_01,Mars,False,TRAPPIST-1e,38.0,False,218.0,0.0,586.0,770.0,0.0,False,F,1006,S,5244,1574.0
188,0211_02,Mars,True,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,True,F,44,P,0211,0.0
1190,1263_01,Mars,False,TRAPPIST-1e,25.0,False,1084.0,1.0,66.0,0.0,5.0,False,F,244,S,1263,1156.0
189,0211_03,Mars,False,TRAPPIST-1e,17.0,False,848.0,0.0,307.0,182.0,0.0,False,F,44,P,0211,1337.0
5713,6054_01,Mars,True,TRAPPIST-1e,28.0,True,0.0,0.0,0.0,0.0,0.0,True,F,1151,S,6054,0.0
1276,1353_01,Mars,False,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,True,F,262,S,1353,0.0
4899,5223_01,Mars,False,55 Cancri e,47.0,False,275.0,0.0,,24.0,0.0,True,F,1002,S,5223,299.0
7900,8438_01,Mars,False,TRAPPIST-1e,32.0,False,725.0,0.0,1641.0,0.0,0.0,False,F,1624,S,8438,2366.0
4908,5234_01,Mars,False,TRAPPIST-1e,16.0,False,271.0,0.0,2251.0,117.0,0.0,True,F,1067,P,5234,2639.0
132,0141_01,Mars,False,TRAPPIST-1e,31.0,False,,0.0,97.0,0.0,0.0,False,F,30,P,0141,97.0
7792,8318_03,Mars,False,55 Cancri e,25.0,False,149.0,0.0,194.0,731.0,0.0,False,F,1711,P,8318,1074.0
1239,1311_02,Mars,False,TRAPPIST-1e,17.0,False,948.0,47.0,292.0,0.0,0.0,False,F,265,P,1311,1287.0
211,0222_02,Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,F,41,S,0222,0.0
1254,1326_02,Mars,False,TRAPPIST-1e,19.0,False,1507.0,0.0,260.0,0.0,0.0,False,F,257,S,1326,1767.0
1253,1326_01,Mars,False,TRAPPIST-1e,30.0,False,1450.0,0.0,,0.0,1147.0,False,F,257,S,1326,2597.0
5701,6038_01,Mars,False,TRAPPIST-1e,22.0,False,2413.0,0.0,53.0,1.0,0.0,False,F,1147,S,6038,2467.0
7908,8451_01,Mars,False,55 Cancri e,31.0,False,1997.0,0.0,0.0,0.0,0.0,False,F,1625,S,8451,1997.0
7909,8451_02,Mars,True,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1625,S,8451,0.0
1244,1317_01,Mars,False,TRAPPIST-1e,25.0,False,2508.0,0.0,23.0,0.0,67.0,False,F,266,P,1317,2598.0
4900,5223_02,Mars,True,PSO J318.5-22,,False,0.0,0.0,0.0,0.0,0.0,True,F,1002,S,5223,0.0
7969,8514_01,Mars,True,TRAPPIST-1e,51.0,False,870.0,28.0,278.0,154.0,1288.0,False,F,1748,P,8514,2618.0
1238,1311_01,Mars,False,Undisclosed,1.0,False,0.0,0.0,0.0,0.0,0.0,True,F,265,P,1311,0.0
4901,5223_03,Mars,True,TRAPPIST-1e,8.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1002,S,5223,0.0
4907,5230_01,Mars,False,TRAPPIST-1e,23.0,False,263.0,0.0,1548.0,44.0,0.0,True,F,1004,S,5230,1855.0
1703,1810_01,Mars,False,TRAPPIST-1e,56.0,False,4694.0,0.0,2661.0,51.0,0.0,False,F,356,P,1810,7406.0
761,0798_01,Mars,True,PSO J318.5-22,38.0,False,0.0,0.0,0.0,0.0,0.0,True,F,147,S,0798,0.0
5493,5860_01,Mars,False,TRAPPIST-1e,40.0,False,7.0,0.0,6.0,1206.0,88.0,False,F,1118,S,5860,1307.0
763,0802_01,Mars,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,True,F,148,S,0802,0.0
5048,5396_01,Mars,False,TRAPPIST-1e,,False,743.0,378.0,8.0,0.0,0.0,False,F,1109,P,5396,1129.0
796,0836_01,Mars,False,PSO J318.5-22,32.0,True,494.0,701.0,71.0,0.0,0.0,False,F,160,S,0836,1266.0
8194,8759_02,Mars,False,TRAPPIST-1e,45.0,False,74.0,0.0,0.0,1130.0,22.0,False,F,1695,S,8759,1226.0
5627,5983_02,Mars,True,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1233,P,5983,0.0
786,0824_01,Mars,False,TRAPPIST-1e,51.0,False,815.0,0.0,343.0,55.0,0.0,False,F,158,S,0824,1213.0
8197,8764_01,Mars,True,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1697,S,8764,0.0
801,0848_01,Mars,True,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,True,F,175,P,0848,0.0
8198,8766_01,Mars,True,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1807,P,8766,0.0
775,0813_01,Mars,True,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,True,F,169,P,0813,0.0
774,0811_03,Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,F,152,S,0811,0.0
773,0811_02,Mars,True,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,F,152,S,0811,0.0
772,0811_01,Mars,False,PSO J318.5-22,41.0,False,1209.0,0.0,0.0,0.0,833.0,False,F,152,S,0811,2042.0
5626,5983_01,Mars,False,TRAPPIST-1e,25.0,True,1442.0,0.0,0.0,0.0,13.0,False,F,1233,P,5983,1455.0
8177,8736_02,Mars,False,TRAPPIST-1e,20.0,False,,2.0,289.0,976.0,0.0,True,F,1800,P,8736,1267.0
8199,8769_01,Mars,False,TRAPPIST-1e,44.0,False,1.0,0.0,2080.0,11.0,0.0,True,F,1700,S,8769,2092.0
802,0848_02,Mars,True,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,True,F,175,P,0848,0.0
5623,5981_01,Mars,False,TRAPPIST-1e,27.0,False,441.0,0.0,397.0,471.0,0.0,False,F,1140,S,5981,1309.0
5625,5981_03,Mars,False,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1140,S,5981,0.0
8104,8657_01,Mars,False,TRAPPIST-1e,39.0,False,200.0,0.0,1083.0,65.0,0.0,True,F,1780,P,8657,1348.0
8106,8658_02,Mars,False,TRAPPIST-1e,39.0,False,345.0,0.0,848.0,0.0,116.0,False,F,1673,S,8658,1309.0
941,1002_03,Mars,True,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,True,F,187,S,1002,0.0
301,0334_01,Mars,False,TRAPPIST-1e,29.0,False,5715.0,2.0,211.0,1476.0,0.0,False,F,62,S,0334,7404.0
940,1002_02,Mars,False,TRAPPIST-1e,42.0,False,1050.0,0.0,715.0,0.0,3.0,False,F,187,S,1002,1768.0
8112,8667_01,Mars,False,TRAPPIST-1e,20.0,False,733.0,0.0,455.0,,0.0,False,F,1676,S,8667,1188.0
8113,8668_01,Mars,True,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1783,P,8668,0.0
939,1002_01,Mars,False,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,True,F,187,S,1002,0.0
8522,9097_01,Mars,True,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1863,P,9097,0.0
935,0997_01,Mars,False,TRAPPIST-1e,27.0,False,253.0,0.0,880.0,22.0,2.0,False,F,186,S,0997,1157.0
5020,5363_01,Mars,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1102,P,5363,0.0
300,0333_01,Mars,True,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,True,F,73,P,0333,0.0
316,0352_01,Mars,False,TRAPPIST-1e,23.0,False,2001.0,0.0,2975.0,0.0,0.0,False,F,78,P,0352,4976.0
8149,8712_01,Mars,True,TRAPPIST-1e,14.0,True,0.0,0.0,0.0,0.0,0.0,True,F,1792,P,8712,0.0
8193,8759_01,Mars,False,TRAPPIST-1e,25.0,False,520.0,0.0,139.0,0.0,77.0,False,F,1695,S,8759,736.0
5033,5380_01,Mars,False,TRAPPIST-1e,36.0,False,386.0,0.0,756.0,6.0,0.0,False,F,1104,P,5380,1148.0
953,1014_01,Mars,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,True,F,207,P,1014,0.0
326,0368_01,Mars,False,TRAPPIST-1e,26.0,False,2832.0,107.0,4447.0,15.0,4.0,False,F,82,P,0368,7405.0
862,0925_03,Mars,True,TRAPPIST-1e,41.0,False,0.0,,0.0,0.0,0.0,True,F,191,P,0925,0.0
4986,5322_01,Mars,True,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,,,True,F,1090,P,5322,0.0
8011,8574_01,Mars,True,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1653,S,8574,0.0
4987,5323_01,Mars,True,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,,0.0,True,F,1091,P,5323,0.0
4989,5326_01,Mars,True,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1092,P,5326,0.0
4996,5337_01,Mars,False,TRAPPIST-1e,40.0,False,286.0,0.0,2299.0,12.0,,True,F,1024,S,5337,2597.0
5672,6026_01,Mars,False,TRAPPIST-1e,41.0,False,982.0,64.0,380.0,0.0,0.0,True,F,1246,P,6026,1426.0
4983,5316_01,Mars,True,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1087,P,5316,0.0
8040,8604_01,Mars,False,Undisclosed,37.0,False,50.0,0.0,343.0,2205.0,0.0,False,F,1765,P,8604,2598.0
7990,8549_01,Mars,True,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,True,F,1648,S,8549,0.0
1103,1167_01,Mars,True,TRAPPIST-1e,28.0,False,0.0,0.0,,0.0,0.0,True,F,236,P,1167,0.0
7993,8552_02,Mars,False,TRAPPIST-1e,17.0,False,387.0,0.0,28.0,2183.0,0.0,False,F,1756,P,8552,2598.0
8569,9151_01,Mars,True,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,,0.0,True,F,1769,S,9151,0.0
